id,name,date,count,totalCount,onboardedCount,startingDate
5,Pubbliche Amministrazioni Centrali,2023-12-31T00:00:00.000Z,17,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-01-10T00:00:00.000Z,17,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-01-20T00:00:00.000Z,18,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-01-30T00:00:00.000Z,18,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-02-09T00:00:00.000Z,18,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-02-19T00:00:00.000Z,18,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-02-29T00:00:00.000Z,19,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-03-10T00:00:00.000Z,19,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-03-20T00:00:00.000Z,19,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-03-30T00:00:00.000Z,19,47,19,2023-04-09T00:00:00.000Z
5,Pubbliche Amministrazioni Centrali,2024-04-09T00:00:00.000Z,19,47,19,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-04-05T00:00:00.000Z,2,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-04-15T00:00:00.000Z,2,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-04-25T00:00:00.000Z,2,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-05-05T00:00:00.000Z,2,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-05-15T00:00:00.000Z,2,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-05-25T00:00:00.000Z,2,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-06-04T00:00:00.000Z,2,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-06-14T00:00:00.000Z,2,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-06-24T00:00:00.000Z,2,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-07-04T00:00:00.000Z,2,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-07-14T00:00:00.000Z,2,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-07-24T00:00:00.000Z,2,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-08-03T00:00:00.000Z,2,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-08-13T00:00:00.000Z,2,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-08-23T00:00:00.000Z,2,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-09-02T00:00:00.000Z,3,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-09-12T00:00:00.000Z,3,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-09-22T00:00:00.000Z,3,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-10-02T00:00:00.000Z,3,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-10-12T00:00:00.000Z,3,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-10-22T00:00:00.000Z,3,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-11-01T00:00:00.000Z,3,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-11-11T00:00:00.000Z,3,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-11-21T00:00:00.000Z,3,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-12-01T00:00:00.000Z,3,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-12-11T00:00:00.000Z,3,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-12-21T00:00:00.000Z,3,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-12-31T00:00:00.000Z,3,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-01-10T00:00:00.000Z,3,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-01-20T00:00:00.000Z,3,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-01-30T00:00:00.000Z,4,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-02-09T00:00:00.000Z,4,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-02-19T00:00:00.000Z,4,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-02-29T00:00:00.000Z,4,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-03-10T00:00:00.000Z,4,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-03-20T00:00:00.000Z,4,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-03-30T00:00:00.000Z,4,22,4,2023-04-09T00:00:00.000Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-04-09T00:00:00.000Z,4,22,4,2023-04-09T00:00:00.000Z
7,Regioni e Province autonome,2023-04-05T00:00:00.000Z,13,21,20,2023-04-09T00:00:00.000Z
7,Regioni e Province autonome,2023-04-15T00:00:00.000Z,14,21,20,2023-04-09T00:00:00.000Z
7,Regioni e Province autonome,2023-04-25T00:00:00.000Z,15,21,20,2023-04-09T00:00:00.000Z
7,Regioni e Province autonome,2023-05-05T00:00:00.000Z,15,21,20,2023-04-09T00:00:00.000Z
7,Regioni e Province autonome,2023-05-15T00:00:00.000Z,16,21,20,2023-04-09T00:00:00.000Z
7,Regioni e Province autonome,2023-05-25T00:00:00.000Z,16,21,20,2023-04-09T00:00:00.000Z
7,Regioni e Province autonome,2023-06-04T00:00:00.000Z,16,21,20,2023-04-09T00:00:00.000Z
7,Regioni e Province autonome,2023-06-14T00:00:00.000Z,17,21,20,2023-04-09T00:00:00.000Z
