id,name,date,count,totalCount,onboardedCount,startingDate
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-10-30T07:46:19.481Z,1,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-11-09T07:46:19.481Z,1,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-11-19T07:46:19.481Z,1,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-11-29T07:46:19.481Z,1,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-12-09T07:46:19.481Z,1,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-12-19T07:46:19.481Z,1,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2023-12-29T07:46:19.481Z,1,22,1,2023-01-13T07:46:19.481Z
6,Enti Nazionali di Previdenza ed Assistenza Sociale,2024-01-08T07:46:19.481Z,1,22,1,2023-01-13T07:46:19.481Z
7,Regioni e Province Autonome,2023-01-13T07:46:19.481Z,0,21,11,2023-01-13T07:46:19.481Z
7,Regioni e Province Autonome,2023-01-23T07:46:19.481Z,0,21,11,2023-01-13T07:46:19.481Z
7,Regioni e Province Autonome,2023-02-02T07:46:19.481Z,1,21,11,2023-01-13T07:46:19.481Z
7,Regioni e Province Autonome,2023-02-12T07:46:19.481Z,3,21,11,2023-01-13T07:46:19.481Z
7,Regioni e Province Autonome,2023-02-22T07:46:19.481Z,4,21,11,2023-01-13T07:46:19.481Z
7,Regioni e Province Autonome,2023-03-04T07:46:19.481Z,4,21,11,2023-01-13T07:46:19.481Z
7,Regioni e Province Autonome,2023-03-14T07:46:19.481Z,4,21,11,2023-01-13T07:46:19.481Z
7,Regioni e Province Autonome,2023-03-24T07:46:19.481Z,4,21,11,2023-01-13T07:46:19.481Z
7,Regioni e Province Autonome,2023-04-03T07:46:19.481Z,6,21,11,2023-01-13T07:46:19.481Z
7,Regioni e Province Autonome,2023-04-13T07:46:19.481Z,7,21,11,2023-01-13T07:46:19.481Z
